idx,intercept,x1,x2,x3,x4,x5,z,pr,outcome,period
26,1,-1.0698469897239458,1.1687398133887148,4.136216898939867,-3.0330148516627102,-2.627088410097317,12.752843385418151,0.9941250577877944,0,0
27,1,-2.2179453550678185,-1.0024503870080577,-1.1491047410390605,-0.4490490230475549,2.080319334813057,-0.6833186433800649,0.9989272863951746,1,0
28,1,1.424748341989682,0.10338172763007968,-4.017791272633072,0.762251886338346,0.8044092826835557,6.275002590791009,0.9982975813018964,0,0
29,1,-0.8576644262910242,2.319476024772072,-0.4138589387825213,5.444406460707481,3.841699835375119,10.336190547060607,0.9488463202069188,0,0
30,1,0.6931393290310942,-0.3195446051485153,-0.7347439430268639,2.973353204686189,-1.5651528319559065,0.24662759053918626,2.2394515157243928e-08,0,0
31,1,-0.5881309578447427,0.2693491682457844,0.36955042659430176,-2.8151146367980626,2.4768707346677927,5.605040600786107,0.99999999970784,0,0
32,1,2.0980482343749607,-0.5589042633069213,-1.5400205601454984,-0.05207137010514405,-3.66256350445689,0.2869047291270496,0.9999999999811298,1,0
33,1,-2.2687620601082417,-1.00992965797856,0.199959632806909,0.9093001735130812,-1.3013257261289852,5.545245165376813,0.04005983260128899,1,0
34,1,-1.367755004941504,0.6984599550049653,-2.241071575926475,0.5694141624509077,0.9466148687984411,-3.8978407536950983,0.8195218007806585,0,0
35,1,-0.8988990919261372,-0.5063349076728546,0.7536953425389237,1.2254478762449756,-1.6936015731035865,1.075154728300283,0.04316575742775828,0,0
36,1,-3.3160570042728983,0.5088669694479946,1.1855800537161305,2.603859592883309,0.7230555891172278,-9.879761646661533,0.001405666245308877,0,0
37,1,-1.5036516741360135,0.4910262286733345,-1.6153350146900278,-0.4197095863778375,2.016384956004627,-48.43104617581198,0.9662615372975941,0,0
38,1,-0.7012614201866203,0.31540802618561675,-0.028047104848198685,-2.9289924584934783,-0.7831373615992626,-7.565814353552183,0.604217435671054,0,0
39,1,0.5797902919518417,0.3201074086267935,-1.5302651988326854,-2.4262815094315555,2.611075434799064,-12.038318985456181,0.9519302686265916,0,0
40,1,-0.4939068732735058,-2.1375400996610927,2.329432205215768,0.4182265096621508,2.8818118878280385,-24.47536641611734,2.4548125444188963e-06,1,0
41,1,1.7861568293668428,-1.2336460686809156,3.43696162441547,-1.2680724652546334,1.6243753682655342,0.3242637760045172,0.9999999940608412,0,0
42,1,0.6037712703875316,-1.3001722326372345,-1.040969542348602,1.6449938238539752,-1.3362615004506115,-39.69980211664284,0.8856329760502669,1,0
43,1,-0.3214635159078146,0.6555301021576877,0.4814808182851668,2.142540113807327,-0.5887885726289797,2.8269300592332467,0.999999955000002,0,0
44,1,1.40954159379873,-2.1091787678674963,-2.1705309758590867,-1.2598041486127916,-2.929537525148127,-10.816878518449128,0.9898843733842744,1,0
45,1,3.568403630972675,2.2477299566881834,-1.4080776369439507,-1.9541866764711193,-0.09929152339860488,10.602498986907396,0.9930315647680491,0,0
46,1,1.4427460756869337,0.9771600142472808,3.5820038472529707,-0.0650619450627697,0.4324897866416336,-1.6881877465498936,0.9998543126475042,1,0
47,1,-0.8482198126891072,1.1146736709240217,-0.8245978497337189,-0.8252155430993129,1.4222502918577615,-7.916542070545628,0.9975006620504848,1,0
48,1,0.19731995751413545,0.4373962390910535,-1.5276070344777457,-1.2153601571609889,-2.5419463478550717,2.2185491672610382,0.0429007563198688,0,0
49,1,2.5254793982888235,-0.02176780813097433,-2.2293852959760505,-0.2334737695335485,0.22630972902730506,-0.3306304200679848,0.9999999999851072,1,0
50,1,-0.42428729527028775,-0.6612125971379208,1.2948661442874232,1.323832563985719,0.7586063810468435,-8.279957772866737,0.03344172682178431,0,0
51,1,0.17326612848362175,1.6904968285801083,1.644537412824831,3.4847517384034186,2.8377130148406886,-8.511575110922946,0.9999999497996676,0,0
52,1,2.5266290472947417,0.8003402913160403,0.466703571738939,-0.4922973276924937,0.18279598223889265,0.3780734668721901,0.9999999809581436,1,0
53,1,-1.3128112630274795,-0.030503109206622293,1.3985050913046966,-0.8827199945744033,0.8364676147349623,-16.247513586220116,0.9999435913022796,0,0
54,1,0.6904759317327172,-3.0047127172248813,2.9312038212340243,1.6662334891246315,-0.6953871591688091,5.5559361302363,0.5228505722911994,0,0
55,1,0.27752402820821465,-0.444209465924404,-0.3811834524166937,-0.08624968846432203,-1.5341338498635366,-8.303575098047308,0.9999999999974504,1,0
56,1,-1.741938366716843,-0.946780438737446,2.7962193176029047,1.685541235690024,0.11182229572333832,-10.43009530650603,0.00983280259709654,0,0
57,1,1.5679427998759483,1.2758240793745717,1.7029178132682008,0.0545052108304257,-2.192163972336327,-16.308522384212743,0.9999999533377336,0,0
58,1,-1.0041015096749837,2.2416662162057666,0.33266215445602004,0.977748839904768,-0.9519879291344674,-4.893192784382514,0.00012228226346118915,1,0
59,1,-1.5716853943620397,2.487860136384745,2.5979144771925355,0.2885818328532065,1.2297990562320231,-0.1805917956317349,0.9999021877626574,0,0
60,1,0.3958290821533751,-2.3184366966574776,2.8016932966889687,-0.5553650625101851,-0.3847919961661895,-12.500084961323562,0.13978289289800855,1,0
61,1,-1.0589156259748025,-2.2518583645284354,-3.535428171397617,-0.3620147808740261,-1.17618711607335,-3.0914157462400533,0.9981983206526932,0,0
62,1,0.24908568677583276,0.07469680413402341,-0.19327023741136812,-1.347295130545213,1.427033522074548,15.641246528330466,2.9361295814832287e-08,0,0
63,1,-0.03571522440320149,-3.6196605884451967,0.9062439264527168,1.5785338312155743,-0.5912360583106444,5.6183825513441805,0.9999340747071646,1,0
64,1,1.9989267926066516,-1.058459177960822,4.94610578889771,0.5874615947985729,1.329821200359632,-16.143900846238864,0.9999999999999998,1,0
65,1,-0.2555094601162486,-1.24421635983304,1.4659875564721048,2.058996275167322,0.5670172778457411,-23.165658164113502,0.9998098866166376,1,0
66,1,1.4604108464560606,-0.8359979921944538,-3.090588423275458,0.9359908254420782,-2.0075394968958173,-4.977681164748219,0.2307336016029116,1,0
67,1,-0.7397060360166953,0.1869178877106767,-0.5357724867919872,-0.3753902924180389,-1.2959712034642512,-10.101250772260324,0.9999671045479755,1,0
68,1,0.1784160195626764,2.4814249996332283,0.7023690315008788,0.5993845214423196,-1.2321276016642444,13.863691967678456,8.312555766611534e-16,1,0
69,1,1.723044616617036,-0.4757880122177034,-0.6998308665376938,0.7392931457739995,1.1968762037431104,-2.8517391698754437,0.999999628102504,1,0
70,1,-5.690000472195861,0.4703945730284165,1.2289522249833598,0.31180389325277397,5.569321266170034,-6.564585348376478,0.8220087079421797,0,0
71,1,1.4292968794992578,1.3198748868674193,0.18033131613579298,-1.686906223971442,-2.1252889881193093,-4.60837161740513,0.9999999999988598,0,0
72,1,-0.6240538580324847,1.2567533986215316,3.9310806199356674,-3.4072265470387606,0.7748757667677115,4.9439919866092525,0.9999999951385624,1,0
73,1,2.383207316632121,1.2317734630300399,1.290684022242045,2.1330680121868797,1.834203961360284,-0.2845924067067651,0.7659290926234048,1,0
74,1,2.646829165506201,-4.005975985231888,0.5836549603176139,-2.10003372202624,0.5998513380688859,-7.3319528905787905,0.9991417542670084,0,0
75,1,0.7556284786722933,-2.2843478557284453,-1.3672393092810071,0.5271226260787557,0.537874770034433,6.227840084552481,0.9999999996447586,0,0
76,1,-2.675582746044989,0.5343243782853117,0.8778521686275743,-0.613311461400317,-0.3845310107633519,0.08290474639605327,0.9997375901135837,1,0
77,1,-1.6623534984368444,-0.4546985956590282,-3.726886994179872,1.0451320666677313,-1.4009504703612337,5.229994377810411,0.9999998962442144,0,0
78,1,-1.686946505112319,-0.4640783034069706,0.6809317718917823,0.19851333350935574,0.1972870999846508,-22.903822430894753,0.9999991928351788,1,0
79,1,0.3885052503009591,-1.3537031290957589,-0.055250348388055766,-1.6801174208228271,3.4261695559273737,-8.655415717886692,0.999817690533354,0,0
80,1,-1.1406607365560626,-3.0754364670808965,1.4843773248650385,2.4075708936129097,-0.95466124240893,1.2342013100876057,1.0,0,0
81,1,0.8278955125802041,1.9471207293532384,0.2992516580911594,0.24681162683927005,2.8653073052949845,-20.99443342581633,0.07862173221605795,1,0
82,1,1.5858085500801304,0.38006814711404735,-0.7750576176616831,1.44314947477184,0.4411596867831779,-22.438541532790968,0.7589534097173818,0,0
83,1,-0.26084311604042426,-0.40189217034403146,-0.6774872174268011,-0.8097052156200992,0.9087983149754107,-20.715289775962727,0.6107824270083977,1,0
84,1,-2.2487460793880394,-0.4095082561782463,2.4419818519399046,-1.5742205297191219,-1.7633844868555788,-10.164418951989008,0.9985600626952981,1,0
85,1,-1.7609148114155533,-0.564259279577317,-0.394913752251594,-2.743873285131352,-0.35475108041369424,2.0756398962783718,4.617097275623512e-05,1,0
86,1,1.5787785565916823,0.10279376872375576,-1.9542949914183327,0.08171244366212516,1.103511235051897,-0.989153194965544,0.7827361306065552,0,0
87,1,-1.2789336964008216,0.2427562944676757,4.823897791421851,1.1789270392464115,-0.5244569685755234,-3.960948396595176,0.9463667457416174,0,0
88,1,-0.36024721372919805,-1.8875856130146167,-2.386818387881522,0.1591445541859215,-0.5853221463107976,-11.302910331655106,0.23379523906939345,0,0
89,1,2.560957099739648,-2.950043134497633,-1.8851759640741463,1.4575069618077925,3.6212626612782364,-12.265014353151027,1.0,0,0
90,1,-0.9854844320485197,-0.494673656091523,-3.686317600857856,-0.2910420852233023,2.745531434487153,7.83959821693177,0.08887430480481874,0,0
91,1,-3.122870112504436,-4.9111059964365795,2.6872982209683847,-1.9322358513338895,-1.7564008887345983,2.3285602070260016,0.9999949706575876,0,0
92,1,0.06334769788674792,1.1415360687215894,-1.0593581939648449,0.3347451861104879,-2.38630645840322,-2.1336865504414093,0.9607296674035382,1,0
93,1,-1.988785694467757,-1.0713723483349311,1.6973016151275462,0.4243449696998992,-0.22996938472449385,9.229163726134997,6.79269034497176e-15,1,0
94,1,1.1937081791112942,-0.7843053172697821,0.9267924939504499,-0.3477796466399893,-0.9291482240531956,-38.38284547287032,0.00011003770509423016,1,0
95,1,0.03608872173546738,-0.27189166106174123,-1.9216642589013135,1.9334507248192487,-0.8251954036631545,-2.5539787760963195,0.9998453397626992,1,0
96,1,0.3803988272494667,-0.38869846608956254,0.7185494334010009,0.7003862918926441,-1.4801571443493782,-8.310674882407438,0.9999930114056024,0,0
97,1,-0.8444968095382179,-2.618278029190943,0.7851152568746504,0.02513200592714796,-1.581263207753849,-15.926772186630176,0.9983158325395928,1,0
98,1,-1.0830081540464662,1.1099822156377703,1.3361846467666336,-0.7467232689712944,1.097482645341591,-1.6991173194545488,0.016998695035432772,0,0
99,1,-1.063313971365772,2.020522264441404,-2.2509544540600404,0.2302612443938624,-0.776398577876109,-5.7299060697615465,8.954152467397336e-05,0,0
100,1,0.8788983242606871,-0.07828976286026698,2.7288435220703464,-2.8444902166665647,-0.657142236193447,9.42155630684586,0.0018751754178571683,1,0
101,1,2.436199888587724,0.8896822947270364,1.8691861368941391,-1.6982181291520426,-1.2531546000180709,-17.777581933782386,0.9999999940288496,0,0
102,1,-0.1135333278398782,-1.1964482823271374,0.4338814476538556,-0.6330175435909435,-1.6690476873069175,18.047174012487506,0.5346842818950058,1,0
103,1,-2.468972917951183,1.0284345979307423,0.28529482492351793,1.69715396648633,2.0025173173381816,6.1225224158745934,0.1569118044666002,1,0
104,1,0.8816218930183526,-0.5284297380876134,1.2124638042905649,1.4028241283216156,1.0429774297954917,-29.327906323115002,0.8143711983031175,0,0
105,1,0.5291561195122374,2.3766512367636508,0.8415621082454984,0.7695839354636735,1.0067292819356262,-18.763820781210327,0.008354084410604097,0,0
106,1,-1.325207289462765,-0.3308828166228577,-2.124657590730548,-0.922408192846192,-1.1835495644364955,4.158636644295443,0.9983597835095049,1,0
107,1,-1.5464550554923262,0.6531461473085225,-0.9565516059271576,0.5913369332154199,3.1282154426037434,-22.43579291091628,0.999997064565816,0,0
108,1,0.1014980740689293,0.5192758709576781,0.66272757169551,-0.6941897382341589,-0.5537571754622145,0.25145515855073763,0.15361304250692334,1,0
109,1,0.15110456956434382,0.03710507448478586,-0.3483901578940805,1.1111925082503935,-3.837294232647292,-10.286690355653985,0.6093780891801102,0,0
110,1,1.1025319971039989,2.149041535901484,-1.7098762177804077,1.2895715648133306,-0.6387413020191798,12.61698534135145,4.9883719262630835e-08,0,0
111,1,-0.04874223722872634,1.4691421751828488,-1.2145399880520191,-1.1622248184821509,1.6617175953006889,5.22928079831774,0.03231287573641445,1,0
112,1,4.8218985326856885,1.4495272151759604,0.7894661220421118,4.2192980957756765,-0.11222043359968648,7.3897257786258645,0.9999999999719024,1,0
113,1,-0.8258620044693171,0.3216090536541349,1.0248979489378545,-1.1796492608338998,1.3092431696761184,-39.00596354592589,0.9089112406802954,1,0
114,1,1.81326571459102,-1.416708201795998,0.17469094607887942,1.2178532156644108,0.3869936659485371,-8.20538916072015,0.7503735245845894,0,0
115,1,-2.07839961021653,2.25156034505524,1.9203616548675293,-2.648118916648092,-1.6914443063997593,15.493259026243653,0.043640353096406216,0,0
116,1,-1.3507793761103737,-2.4079066128146533,0.30288812677671506,-0.6947872774828242,1.1694325997034476,-28.055518437609216,0.9990264134384846,1,0
117,1,-1.2398016870026425,2.9710289923098214,-0.9345544366794972,0.7202082625723624,-1.6096270807488118,4.068842551845848,0.042145533814306385,1,0
118,1,0.01991691815496174,-1.3226556398988436,-1.5312265500129036,-2.3647474902197128,0.09516615116581062,2.207092236232487,0.9443358866538208,1,0
119,1,-1.7555779158685703,0.2406516757900736,-0.5392200181982443,1.0992000138821445,-1.0189285033885236,6.513526276107851,0.9999999999882514,0,0
120,1,-3.131815922108348,2.5161403851320907,1.7138538824813654,1.3469344971626225,1.4703195967663951,-12.210916564620616,0.006790866535953774,1,0
121,1,1.3876190711590572,-1.3238337134938312,-1.168110739795036,-2.563776691343571,-3.8656066487713336,-4.924460659485832,0.5626538221679829,1,0
122,1,-2.9412809209741644,0.8405304302386454,-1.4353800780754231,-0.04869334294855199,-0.6954380030138645,-4.854300877978425,0.9999999944469872,0,0
123,1,-4.090808968270934,1.1290577291966692,-0.10808173811084938,0.4635974019948148,-2.4509248564539243,-21.207714540386924,0.00037039006328337936,0,0
124,1,0.5530103246341549,0.5886269433273199,-0.7872552869402608,-2.042921470348769,-0.6005853957633664,-2.9240863243537345,0.9999719209253674,1,0
125,1,-0.032229306390985264,0.4593259800732917,-2.1471647493691592,1.1727380615772571,-0.4894947529731234,2.501279057014965,0.992045132305108,1,0
126,1,0.8806466253083202,1.7059154782295276,1.6549129311921338,-0.20056521764314256,-1.205021340462916,-2.566001306270365,0.0018200417375712887,1,0
127,1,2.5227590838504663,0.07093214937788013,-0.4162028821656754,1.0238924176348096,1.876617881613222,29.82439154324629,0.9999999998499124,0,0
128,1,0.3843322101463199,2.185179054382885,0.6216098543887234,-0.13570367735566655,-1.0706627998037423,-28.70469857408763,0.8821310010837279,0,0
129,1,-0.8332035798966759,1.2830773434264604,0.06558905967359137,-2.6128022401554434,-1.3475955306223757,1.2259965103255783,0.9999989050122962,1,0
130,1,-0.923976256600842,0.7449181772581803,-0.9086659775678328,-1.6580994163740281,2.6988586928835656,-21.635030241492416,0.999999998768865,0,0
131,1,-0.6219950233073107,-0.21799551186487445,1.4637188919878956,-2.0233504856543445,1.1286990614314014,-13.635440007904105,1.1764156005105093e-05,1,0
132,1,0.9546946867021288,-1.4159576012882946,0.5475871639823608,0.9261637689967382,0.4451838619543493,-16.878999936329414,0.9997628187081609,1,0
133,1,-0.4662344192119828,-0.9427109338517208,2.2308260166303864,-1.5602363639957542,3.328022810450843,-1.0973713793600102,0.9999999933487732,1,0
134,1,-0.7403678568819564,-0.09596603241626904,-1.13599261048038,-0.3559886269385459,1.2919186053480014,-3.333360568891977,0.9999999999974442,1,0
135,1,0.4523475895263693,-0.07389876908372713,1.2664858119892786,0.015629429618300567,-1.2533981082315822,2.192528554311873,0.9999997238412224,0,0
136,1,-2.280080030672075,-0.5891257345112809,1.8505357733909624,1.0860429555022055,0.5956772715567953,-20.79518537489513,0.01733481966986392,1,0
137,1,-1.0854250320296732,3.7553707809163326,0.011380907422376404,0.3909546034486086,-0.835463673368054,-3.864144872088111,0.9999821684138858,1,0
138,1,1.6883588111870491,0.6141246407905665,2.3586320825345903,2.2682694732708124,0.06274547343013975,2.7077112318432413,0.00037791305064617536,1,0
139,1,-0.06488180846631257,2.6060890830839245,-0.4098983117159389,-1.3369630382013131,0.7375908859390264,0.40038507537517787,0.9999988928960384,1,0
140,1,1.9859121159115496,2.087095883828212,-0.8812983230320856,1.3600225988947392,0.17293429456432285,0.5957109173942167,0.9999174216401064,0,0
141,1,-3.0698826625330113,0.4840947230000547,-0.5178263442873448,-1.3407683673396031,-1.2787665073119554,-15.102289579561644,0.9989614688605816,1,0
142,1,1.141141410985068,1.9701537256273844,-1.947417140281064,-4.940223599380538,0.2176872959219492,-15.587859123203602,0.999501920370474,1,0
143,1,0.9526631858104564,1.1019885126562488,-2.882864095112636,1.8934988869253253,1.1568952095982128,-0.10388566690800748,0.9985436942771776,1,0
144,1,0.7555276724426846,0.8227645004912334,0.3981087406178728,0.4811593993104693,0.5087570042713375,0.3329047811791597,1.0,1,0
145,1,-1.699458765953539,-0.680625935379441,-1.1552342086297274,-0.5363806270747726,-5.811273150478034,-8.039932084373579,0.4627464275883281,1,0
146,1,0.8629054897407809,1.2331717057018885,-3.424906913100921,0.2450410134332162,0.2396260301911716,-8.027701248278888,1.0,0,0
147,1,0.809343181050564,-3.6548089210418544,-0.12341251841064765,-1.2999578818960735,0.05345986583808384,5.805009270166682,4.456491385330201e-07,0,0
148,1,-1.6789024015951342,-0.5496833033680658,-0.7531595873907513,2.2250254454903184,0.5743452510584731,-10.099140805605046,0.9993739720701404,1,0
149,1,1.0132910786414344,1.3767785876161358,-0.07863243167312968,3.0991081072956734,0.05733583979035376,-2.4205674672314883,0.999999999990919,1,0
150,1,0.7420229491478056,0.3026942991585712,2.3598298582230277,-0.4291232264045906,-1.1586643178283054,4.305034638167582,0.9587638803258228,0,0
151,1,-1.811586026899477,0.9107344933915066,-0.4108724231530701,-1.4097030659849432,-2.342045391542061,-9.310054767730252,0.9999810093429232,0,0
152,1,-2.5126454513997136,1.1053880944953074,-1.5691396039303374,-0.2738877080169665,0.7875327812812151,1.8818923103137053,0.3301396104090897,0,0
153,1,1.815753060151981,-0.5164687574413089,2.710661909225978,0.5875906616323203,0.7725613858937074,29.22671315712219,0.9999999999999352,0,0
154,1,1.3479339733935496,1.0141487412462908,1.8719452943621264,0.4863822282525048,-3.9309005398209864,-13.742466820953725,0.999999999156231,0,0
155,1,-1.1107303624235685,1.893421945447796,5.569725795158363,-1.6573909085785732,-1.9630631339673676,5.58521495126789,1.0,1,0
156,1,-0.7704864815427837,-0.2421750708668812,-0.2842443753793742,-3.21968000110877,-0.5338622663054498,2.45066025177318,0.07099638250129757,0,0
157,1,-1.3089775105336774,-1.5890812242277446,-0.5396464872096978,0.3925715769458555,-1.3159237181590633,-13.286203829958605,0.9999105749965524,0,0
158,1,0.5847873922021005,-3.0915395925212663,-1.302941103475509,-1.0127850105825962,-0.1446074351022573,-2.1782299432025325,0.05130243314710442,0,0
159,1,-1.5982708637431635,2.6804284980228847,0.486887687762314,1.1424887600879388,-0.0721098910245603,-1.587370898961558,0.9749269830346698,0,0
160,1,-2.9669340643680067,-0.33566963166272323,0.27660580681722857,3.239319849951226,-0.8321470923212817,-16.692343470010712,0.999971864695963,0,0
161,1,1.3038669574923931,-2.3432622941396533,-1.3843897724498333,-1.207424210329365,0.7030556484232687,-17.164802938558964,0.5824677719503327,1,0
162,1,0.04487650983131088,-2.8311095656946903,-0.254399925538338,-1.4909638806186367,-0.49749635740065395,6.373120472132716,0.5988951728182971,0,0
163,1,-1.089974218573642,-1.230050309347776,-1.445201140923671,-1.5233210778656732,-1.0433076277961373,-1.6989901778944692,0.0016628116019840231,1,0
164,1,-2.3543143822634316,0.4114572198700558,-0.0536595024708444,-0.3940135110682937,1.2312076423546463,-3.740751461626508,0.9991208955377796,1,0
165,1,0.061431813362182286,0.2353800755763159,-1.9014978712055481,-1.1214868991148033,-0.9702646194725836,-15.859702723657035,0.00889577075622663,0,0
166,1,0.14051753723914026,-1.9781261633826963,-0.19562836581884652,-1.309628596601183,2.0931783650647966,-6.074176999831589,0.0039893431319658135,1,0
167,1,1.65708710877141,-0.912169819944386,1.5699252855900148,-1.1455575367998856,-0.4823615837673687,4.0529441325346385,0.9788350699461604,1,0
168,1,-1.6859898092351786,-1.7679724405058272,0.3828997470944654,0.059587572368632775,-0.4130656186744724,-14.501434543006525,0.5245945240024248,0,0
169,1,2.021472004807901,-0.7197961864302316,-1.35444815856997,-1.0807298889276973,-0.3919150118135473,-3.1537256033161465,0.9836526597768632,1,0
170,1,-0.500558583217342,0.17607927957640307,0.7475452328074006,0.22628625295741886,1.103956348109869,0.2513287701346083,0.3593800132644009,1,0
171,1,-0.37865495979614616,0.5426971396771868,-1.5776246177610949,0.4611449180233493,-0.5490653834507135,-1.9289563045958624,0.9997391373146888,0,0
172,1,-2.1707969102601665,-1.181484540929599,-0.6762614289231366,2.016030909841376,-0.4124483967533895,-0.33291212254033764,0.9929635269084636,1,0
173,1,0.6452181024124363,1.5838460293458168,1.0864145376123862,-1.1494101657450144,2.6791539543927265,5.555666846307268,0.9999999430741332,0,0
174,1,-0.7514237327467044,-0.1301121567152611,1.8303172071137062,-1.673557236737375,0.555589470571782,-8.906266779891617,0.061982726443629566,1,0
175,1,0.4545735337428122,-0.8613689529064225,2.5810075421380296,-0.7769211691675748,0.3336650657465217,-15.44698542971397,0.9999996144625971,0,0
176,1,0.5873493190717936,0.2799283132324818,-1.4000273151744451,-1.6916711941775386,-2.3405103203294657,-16.790745491373716,0.9999999998889649,0,0
177,1,2.2190585226706334,-1.7281664386219806,1.5735122212533723,0.4265020325646971,0.6558158711265071,1.106544882352085,0.9981407717742236,0,0
178,1,0.3207396716944362,-1.9034971162666892,-2.3560349967903957,-0.7227618192476835,-1.5169070706082055,-15.506702210677195,0.9999999999315023,0,0
179,1,2.027803205153762,5.522606010062287,0.3560973836581073,3.2112443199694765,-0.1801161964008317,-1.632511329042131,0.006501254917717429,0,0
180,1,-0.5795945704678639,-5.916695012128125,-1.797881153079545,0.27537434381934484,-0.3430921896655677,-2.5748661739577403,0.9999999500907952,0,0
181,1,-1.6566393908206185,0.3223144629428567,1.7499660037676052,-0.7216203925466732,-0.3026962589896787,-25.284768929622718,0.6068156235576062,0,0
182,1,1.2001500260792903,0.1997211384968373,-0.027039751669168336,2.707851903317044,2.582246895573336,-19.730243853106106,0.9971476638799721,1,0
183,1,0.10343852110086432,-0.95360051312272,0.5966637320823457,-0.3873864965243327,-0.1521679739372201,-0.8928600944351226,0.9997959699449309,0,0
184,1,0.4115721198071158,2.6304719620200854,2.027031396452974,-0.08966164156645923,-0.07901909042564195,-28.17679451716427,0.9984771517009104,1,0
185,1,0.014635470126368715,-0.487721204057385,-1.1719305097135024,0.929734242728971,-4.080605676870377,-4.9127136240996805,0.9999999999963168,0,0
186,1,-2.2596531164638014,0.6015895481473857,-2.0353626484474945,1.9386765796200902,-0.059841334473589775,-0.5218998626521487,0.9999999999999304,1,0
187,1,0.2204899552912227,-0.8992381633203343,-0.03064068718680012,-3.0900214753778616,4.2138998707217565,-11.054313198985843,0.0022998140048049844,1,0
188,1,-0.8240006868288385,-1.7296808711223934,-0.2616613041858412,0.350599583804205,-1.4453573930925083,-8.196893811647804,0.061784032888571136,1,0
189,1,-3.5045052038527698,1.9566725085171877,3.663910495334061,-0.2022500566904511,-3.2977426903088087,-24.63811828466155,0.9999975513025696,1,0
190,1,0.37529765780895946,-0.3932673515100679,0.7581338605258425,0.1057419512244612,0.10404759919685952,-9.232363045527613,0.9883814558140104,0,0
191,1,2.5715149411228,1.4882266971193718,2.660807374301318,0.4742490068856152,0.14579623518898502,-11.993638505861929,0.9994870070883431,1,0
